id;familia;genero;nombre;autor;sinonimos;referencias;taxones_infraespecificos;habito;origen;estado_de_conservacion;especimen_representativo;notas;regiones_biogeograficas;elevacion_minima;elevacion_maxima;departamentos;distribucion_global
1064;CHRYSOBALANACEAE;Couepia;Couepia subcordata;Hook.f.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa y cultivada;No Evaluada;Acero 894 (COL, UDBC);;Amazonia;90 m;90 m;Amazonas;C y O Amazonia
1065;CHRYSOBALANACEAE;Couepia;Couepia trapezioana;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Preocupación Menor;"Schultes 8266 (HT: F; IT: IAN, U)";Tipo de Colombia;Amazonia;120 m;120 m;Amazonas;O Amazonia en Colombia, Brasil y Perú
1066;CHRYSOBALANACEAE;Couepia;Couepia ulei;Pilg.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Preocupación Menor;Schultes 6731 (COL, F);;Amazonia;200 m;200 m;Amazonas;O Amazonia en Colombia, Ecuador, Perú y Brasil
1067;CHRYSOBALANACEAE;Exellodendron;Exellodendron coriaceum;(Benth.) Prance;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;;Esperada;Guayana y Serranía de La Macarena;120 m;120 m;Guainía;N Amazonia de O Venezuela a Brasil
1068;CHRYSOBALANACEAE;Hirtella;Hirtella americana;L.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Preocupación Menor;Cuadros 2133 (COL, MO, US);;Andes, Guayana y Serranía de La Macarena, Llanura del Caribe, Orinoquia, Sierra Nevada de Santa Marta, Valle del Magdalena;50 m;1450 m;Bolívar, Boyacá, Caldas, Cesar, Córdoba, Cundinamarca, La Guajira, Guaviare, Huila, Magdalena, Meta, Norte de Santander, Tolima;México a N Colombia y Venezuela
1069;CHRYSOBALANACEAE;Hirtella;Hirtella bicornis;Mart. & Zucc.;;Prance 1972a, Prance 1989, Prance 2001;Hirtella bicornis var. pubescens Ducke;Árbol;Nativa;Preocupación Menor;Gordillo 369 (COL, MO);;Amazonia, Andes, Guayana y Serranía de La Macarena, Pacífico, Valle del Magdalena;80 m;950 m;Amazonas, Antioquia, Caquetá, Cundinamarca, Guainía, Santander, Valle;Colombia, Perú, Brasil, Venezuela, Guayanas
1070;CHRYSOBALANACEAE;Hirtella;Hirtella bullata;Benth.;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Árbol;Nativa;Preocupación Menor;Fernández-Pérez 6975 (COL);;Guayana y Serranía de La Macarena;100 m;150 m;Amazonas, Guainía, Vaupés;Guayana y O Amazonia hasta Bolivia
1071;CHRYSOBALANACEAE;Hirtella;Hirtella burchellii;Britton;;Prance 1989;;Árbol;Nativa;No Evaluada;Cárdenas 5474 (COAH, MO);;Amazonia;120 m;120 m;Amazonas;Amazonia en Colombia, Brasil y Bolivia
1072;CHRYSOBALANACEAE;Hirtella;Hirtella carbonaria;Little;;Prance 1972a, Prance 2001;;Arbusto, Árbol;Nativa;Preocupación Menor;Gómez 395 (HUA, MO);;Pacífico;0 m;100 m;Cauca, Chocó, Nariño, Valle;O Colombia, Ecuador
1073;CHRYSOBALANACEAE;Hirtella;Hirtella elongata;Mart. & Zucc.;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Arbolito, Árbol;Nativa;Preocupación Menor;Haught 2604 (A, COL, F, IAN, S, US);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia, Pacífico;0 m;550 m;Amazonas, Antioquia, Caquetá, Casanare, Chocó, Guainía, Guaviare, Meta, Vaupés, Vichada;"Llanos y O Amazonia de Venezuela a Perú y Brasil; N Pacífico en Colombia"
1074;CHRYSOBALANACEAE;Hirtella;Hirtella enneandra;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro Crítico;"Cuatrecasas 18370 (HT: F; IT: COL, P)";Conocida solo del tipo;Andes;1850 m;2000 m;Valle;Cordillera Occidental de Colombia
1075;CHRYSOBALANACEAE;Hirtella;Hirtella eriandra;Benth.;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Arbolito, Árbol;Nativa;Casi Amenazada;Gentry 71863 (K, MO);;Amazonia, Valle del Magdalena;120 m;560 m;Amazonas, Tolima;"Amazonia de Colombia, Perú y Brasil; valle del Magdalena"
1076;CHRYSOBALANACEAE;Hirtella;Hirtella guainiae;Hook.f.;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Arbolito, Árbol;Nativa;Preocupación Menor;Schultes 18059 (NY, US);;Amazonia, Guayana y Serranía de La Macarena;200 m;200 m;Amazonas, Caquetá, Guainía, Vaupés;O Amazonia en Colombia, Venezuela, Perú y Brasil
1077;CHRYSOBALANACEAE;Hirtella;Hirtella hispidula;Miq.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;;Esperada;Amazonia, Guayana y Serranía de La Macarena;120 m;120 m;Guainía, Vichada;Guayanas y Amazonia hasta N Bolivia
1078;CHRYSOBALANACEAE;Hirtella;Hirtella latifolia;Prance;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Árbol;Nativa;Casi Amenazada;Callejas 5783 (HUA);;Pacífico;0 m;330 m;Antioquia, Chocó;Panamá a O Colombia
1079;CHRYSOBALANACEAE;Hirtella;Hirtella leonotis;Pittier;;Prance 1972a, Prance 1989, Prance 2001;;Arbolito, Árbol;Nativa;En Peligro;Callejas 11044 (HUA, MO);;Valle del Cauca;200 m;700 m;Antioquia;N Colombia, Venezuela
1080;CHRYSOBALANACEAE;Hirtella;Hirtella liesneri;Prance;;Prance 1989, Prance 2001;;Árbol;Nativa;Casi Amenazada;López 973 (COAH, K);;Amazonia;280 m;280 m;Caquetá, Guaviare;E Colombia, NO Venezuela
1081;CHRYSOBALANACEAE;Hirtella;Hirtella magnifolia;Prance;;Prance 1989, Prance 2001;;Árbol;Nativa;Vulnerable;Callejas 5793 (HUA, K, NY);;Pacífico;210 m;230 m;Antioquia;O Amazonia en Perú, Brasil y Colombia y N Pacífico de Colombia
1082;CHRYSOBALANACEAE;Hirtella;Hirtella mutisii;Killip & Cuatrec.;;Prance 1972a, Prance 2001;;Árbol;Nativa;Preocupación Menor;Mutis 3554 (HT: US);Tipo de Colombia;Pacífico, Valle del Magdalena;10 m;700 m;Antioquia, Chocó, Nariño, Santander, Valle;Colombia, Ecuador
1083;CHRYSOBALANACEAE;Hirtella;Hirtella pilosissima;Mart. & Zucc.;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Árbol;Nativa;Preocupación Menor;Palacios 2005 (COAH);;Amazonia, Guayana y Serranía de La Macarena, Pacífico;100 m;200 m;Amazonas, Córdoba, Putumayo, Vaupés;"Amazonia de Ecuador a Brasil; disyunta en Alto Sinú"
1084;CHRYSOBALANACEAE;Hirtella;Hirtella punctillata;Ducke;;Prance 1972a, Prance 1989;;Arbusto, Árbol;Nativa;No Evaluada;Cortés 83 (COL);;Guayana y Serranía de La Macarena;730 m;730 m;Guainía;E Colombia, Venezuela, Guayanas, NE Brasil
1085;CHRYSOBALANACEAE;Hirtella;Hirtella racemosa;Lam.;;Prance 1972a, Prance 1989, Prance 2001;Hirtella racemosa var. hexandra (Schult.) Prance, Hirtella racemosa var. racemosa ;Subarbusto, Arbusto, Arbolito, Árbol;Nativa;Preocupación Menor;Schultes 8415 (COL, US);;Amazonia, Andes, Guayana y Serranía de La Macarena, Orinoquia, Pacífico, Valle del Magdalena;0 m;1400 m;Amazonas, Antioquia, Arauca, Bolívar, Boyacá, Caquetá, Casanare, Cauca, Chocó, Guaviare, Magdalena, Meta, Nariño, Santander, Tolima, Valle, Vaupés, Vichada;México a Brasil y Bolivia
1086;CHRYSOBALANACEAE;Hirtella;Hirtella rodriguesii;Prance;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;Rudas 3742 (MO);;Amazonia;120 m;120 m;Amazonas;Amazonia de Brasil, Perú, Colombia
1087;CHRYSOBALANACEAE;Hirtella;Hirtella triandra;Sw.;;Prance 1972a, Prance 1989, Prance 2001;Hirtella triandra subsp. triandra ;Árbol;Nativa;Preocupación Menor;Haught 4264 (COL, F, K, NY, US);;Amazonia, Guayana y Serranía de La Macarena, Llanura del Caribe, Orinoquia, Pacífico, Sierra Nevada de Santa Marta, Valle del Magdalena;50 m;1060 m;Amazonas, Antioquia, Cesar, Chocó, La Guajira, Magdalena, Meta, Valle;"México a Brasil y Bolivia; Antillas"
1088;CHRYSOBALANACEAE;Hirtella;Hirtella tubiflora;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Vulnerable;"Cuatrecasas 21183 (HT: F; IT: COL)";Tipo de Colombia;Andes, Pacífico;30 m;1510 m;Antioquia, Chocó, Valle;Panamá a Ecuador
1089;CHRYSOBALANACEAE;Hirtella;Hirtella vesiculosa;Suess.;;Prance 1989, Prance 2001;;Árbol;Nativa;Vulnerable;von Luetzelburg 22245 (HT: M);Conocida solo del tipo;Guayana y Serranía de La Macarena;120 m;120 m;Guainía;E Colombia y prob. SO Venezuela y NO Brasil
1090;CHRYSOBALANACEAE;Licania;Licania apetala;(E.Mey.) Fritsch;Licania hylaea Cuatrec.;Prance 1972a, Prance 1989, Prance 2001;Licania apetala var. aperta (Benth.) Prance, Licania apetala var. apetala ;Arbusto, Arbolito, Árbol;Nativa;Preocupación Menor;Cogollo 396 (JAUM, MO);;Amazonia, Guayana y Serranía de La Macarena, Llanura del Caribe, Orinoquia, Valle del Magdalena;80 m;1000 m;Amazonas, Antioquia, Bolívar, Córdoba, Guainía, Meta, Putumayo, Santander, Vaupés, Vichada;Guayanas y Amazonia de Colombia, Venezuela, Perú y Brasil
1091;CHRYSOBALANACEAE;Licania;Licania arachnoidea;Fanshawe & Maguire;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Preocupación Menor;Sánchez 900 (K);;Amazonia;200 m;300 m;Amazonas;Guayana y Amazonia de Colombia, Perú y Brasil
1092;CHRYSOBALANACEAE;Licania;Licania arborea;Seem.;Licania bullatifolia Cuatrec.;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro;León 632 (COL, MO);;Amazonia, Llanura del Caribe, Pacífico;20 m;230 m;Antioquia, Bolívar, Cesar, Chocó, Magdalena, Putumayo;México a SE Perú y O Brasil
1093;CHRYSOBALANACEAE;Licania;Licania bracteata;Prance;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;;Esperada;Amazonia, Guayana y Serranía de La Macarena;150 m;150 m;Amazonas, Guainía;NO Amazonia
1094;CHRYSOBALANACEAE;Licania;Licania brittoniana;Fritsch;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Casi Amenazada;Schultes 8588 (COL);;Amazonia;100 m;220 m;Amazonas;Amazonia de Colombia, Perú y Brasil
1095;CHRYSOBALANACEAE;Licania;Licania cabrerae;Prance;;Prance 1989, Prance 2001;;Arbusto, Árbol;Nativa;En Peligro Crítico;Cabrera 94 (HT: COL);Tipo de Colombia;Andes;2200 m;2550 m;Antioquia;N de la Cordillera Central
1096;CHRYSOBALANACEAE;Licania;Licania caldasiana;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Datos Insuficientes;"Mutis 3868 (HT: US; IT: F, MA)";Conocida solo del tipo;;;;Desconocido;
1097;CHRYSOBALANACEAE;Licania;Licania calvescens;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro;"Cuatrecasas 15835 (HT: F; IT: COL)";Tipo de Colombia;Pacífico;5 m;90 m;Chocó, Valle;O Colombia
1098;CHRYSOBALANACEAE;Licania;Licania canescens;Benoist;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Árbol;Nativa;No Evaluada;Rudas 5821 (MO);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;100 m;120 m;Amazonas, Guainía, Vaupés, Vichada;Venezuela, Guayanas y N Amazonia de Perú a Brasil
1099;CHRYSOBALANACEAE;Licania;Licania cardiophylla;Prance;;Prance 2001;;Árbol;Nativa;Casi Amenazada;Madriñán 962 (COL, GH, MO);;Guayana y Serranía de La Macarena, Orinoquia;85 m;455 m;Guainía, Vichada;E Colombia O Venezuela
1100;CHRYSOBALANACEAE;Licania;Licania caudata;Prance;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Casi Amenazada;Zarucchi 1278 (COL);;Amazonia, Guayana y Serranía de La Macarena;150 m;200 m;Amazonas, Vaupés;Amazonia en Colombia, Perú, Brasil y Guayana Francesa
1101;CHRYSOBALANACEAE;Licania;Licania chocoensis;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Vulnerable;"Cuatrecasas 21455 (HT: F; IT: P)";Tipo de Colombia;Pacífico;0 m;100 m;Chocó, Valle;O Colombia
1102;CHRYSOBALANACEAE;Licania;Licania coriacea;Benth.;;Prance 1972a, Prance 1989;;Árbol;Nativa;No Evaluada;van Andel 421 (MO);;Amazonia, Guayana y Serranía de La Macarena;200 m;200 m;Amazonas, Guainía;E Colombia a Guayanas y C Amazonia
1103;CHRYSOBALANACEAE;Licania;Licania cruegeriana;Urb.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;;Esperada;Llanura del Caribe;0 m;100 m;Atlántico, Bolívar, La Guajira, Magdalena;Costas de Panamá y Venezuela
1104;CHRYSOBALANACEAE;Licania;Licania cuatrecasasii;Prance;;Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro;"Hilty 0-1 (HT: US; IT: NY)";Tipo de Colombia;Pacífico;0 m;1000 m;Valle;Pacífico de Colombia
1105;CHRYSOBALANACEAE;Licania;Licania cuspidata;(Rusby) Prance;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro Crítico;"Smith 1773 (HT: NY; IT: A, BM, F, GH, K, MICH, P, US)";Conocida solo del tipo;Sierra Nevada de Santa Marta;;;Magdalena;Sierra Nevada de Santa Marta
1106;CHRYSOBALANACEAE;Licania;Licania densiflora;Kleinh.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;;Esperada;Llanura del Caribe, Orinoquia;150 m;150 m;Guainía, Vichada;Guayana de Venezuela y Brasil
1107;CHRYSOBALANACEAE;Licania;Licania dodsonii;Prance;;Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;;Esperada;Pacífico;600 m;650 m;Cauca, Chocó, Nariño, Valle;Panamá a NO Ecuador
1108;CHRYSOBALANACEAE;Licania;Licania durifolia;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro;"Cuatrecasas 22251 (HT: F; IT: COL, MAD, P)";Tipo de Colombia;Andes;1000 m;2000 m;Antioquia, Valle;Andes de Colombia a Perú
1109;CHRYSOBALANACEAE;Licania;Licania egleri;Prance;;Prance 1972a, Prance 1989, Prance 2001;;Arbolito, Árbol;Nativa;Casi Amenazada;Gutiérrez 2784 (COL);;Amazonia, Guayana y Serranía de La Macarena;150 m;200 m;Amazonas, Caquetá, Putumayo, Vaupés;Amazonia de Colombia y Brasil
1110;CHRYSOBALANACEAE;Licania;Licania emarginata;Hook.f.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;;Esperada;Guayana y Serranía de La Macarena, Orinoquia;100 m;200 m;Guainía, Vaupés, Vichada;Guayana y Amazonia de Venezuela y Brasil
1111;CHRYSOBALANACEAE;Licania;Licania espinae;Prance;;Prance 2001;;Árbol;Nativa;En Peligro Crítico;"Espina 2879 (HT: CHOCO; IT: MO)";Conocida solo del tipo;Pacífico;0 m;0 m;Chocó;Pacífico de Colombia
1112;CHRYSOBALANACEAE;Licania;Licania fuchsii;Prance;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro;"Fuchs 22036 (HT: NY; IT: US)";Tipo de Colombia;Pacífico;50 m;100 m;Chocó, Valle;Pacífico de Colombia
1113;CHRYSOBALANACEAE;Licania;Licania gentryi;Prance;;Prance 2001;;Árbol;Nativa;En Peligro Crítico;"Gentry 40355 (HT: MO; IT: NY)";Tipo de Colombia;Pacífico;50 m;100 m;Valle;Pacífico de Colombia
1114;CHRYSOBALANACEAE;Licania;Licania glabriflora;Prance;;Prance 1972a, Prance 1989, Prance 2001;;Arbolito, Árbol;Nativa;Casi Amenazada;Cuatrecasas 6916 (COL);;Guayana y Serranía de La Macarena;200 m;200 m;Vaupés;Costa Rica a N Amazonia
1115;CHRYSOBALANACEAE;Licania;Licania glauca;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Vulnerable;"Killip 39000 (HT: F; IT: COL, K, MO, NY, S, US)";Tipo de Colombia;Pacífico;30 m;50 m;Cauca, Valle;Pacífico de Colombia
1116;CHRYSOBALANACEAE;Licania;Licania gracilipes;Taub.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Casi Amenazada;Palacios 2518 (COL, K);;Amazonia, Guayana y Serranía de La Macarena;100 m;650 m;Caquetá, Guainía;Amazonia de Colombia, Brasil y Venezuela
1117;CHRYSOBALANACEAE;Licania;Licania granvillei;Prance;;Prance 1989, Prance 2001;;Árbol;Nativa;Casi Amenazada;Schultes 15456 (NY);;Guayana y Serranía de La Macarena;200 m;240 m;Caquetá, Vaupés;Colombia a Guayana Francesa
1118;CHRYSOBALANACEAE;Licania;Licania guianensis;(Aubl.) Griseb.;;Prance 1972a, Prance 1989;;Árbol;Nativa;No Evaluada;Hernández 3034 (K);;Amazonia;120 m;120 m;Amazonas;Colombia, Perú, Brasil, Guayanas
1119;CHRYSOBALANACEAE;Licania;Licania harlingii;Prance;;Prance 1989, Prance 2001;;Arbolito, Árbol;Nativa;Preocupación Menor;Idrobo 6920 (COL);;Amazonia;50 m;200 m;Amazonas, Caquetá, Vaupés;O Amazonia en Colombia, Ecuador y Perú
1120;CHRYSOBALANACEAE;Licania;Licania hebantha;Hook.f.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Casi Amenazada;"Martius s.n. (HT: M; IT: K)";Tipo de Colombia;Guayana y Serranía de La Macarena;110 m;550 m;Amazonas, Caquetá, Vaupés;Sabanas de Amazonia colombiana
1121;CHRYSOBALANACEAE;Licania;Licania heteromorpha;Gleason;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Arbolito, Árbol;Nativa;Preocupación Menor;Sastre 3350 (COL);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;80 m;900 m;Amazonas, Caquetá, Guainía, Guaviare, Meta, Vaupés, Vichada;Guayanas y Amazonia de Colombia, Venezuela, Perú y Brasil
1122;CHRYSOBALANACEAE;Licania;Licania hypoleuca;Benth.;;Prance 1972a, Prance 1989, Prance 2001;Licania hypoleuca var. hypoleuca ;Árbol;Nativa;Preocupación Menor;Cuatrecasas 7245 (COL, F, NY, US);;Guayana y Serranía de La Macarena, Orinoquia, Pacífico, Valle del Magdalena;0 m;450 m;Antioquia, Chocó, Meta, Valle, Vaupés, Vichada;México a Brasil
1123;CHRYSOBALANACEAE;Licania;Licania intrapetiolaris;Hook.f.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Preocupación Menor;Galeano 1178 (COL, NY);;Amazonia, Guayana y Serranía de La Macarena;115 m;925 m;Amazonas, Guainía, Vaupés;Colombia a Venezuela y Guyana
1124;CHRYSOBALANACEAE;Licania;Licania jaramilloi;Prance;;Prance 2001;;Árbol;Nativa;Vulnerable;Jaramillo 7940 (HT: COL);Conocida solo del tipo;Amazonia;180 m;180 m;Amazonas, Caquetá;Río Caquetá en Colombia
1125;CHRYSOBALANACEAE;Licania;Licania krukovii;Standl.;;Prance 1972a, Prance 1989;;Árbol;Nativa;No Evaluada;Ramírez 305 (JAUM, MO);;Valle del Magdalena;740 m;770 m;Antioquia;Amazonia de Perú, Brasil y Bolivia
1126;CHRYSOBALANACEAE;Licania;Licania kunthiana;Hook.f.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;;Esperada;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;100 m;200 m;Amazonas, Guainía, Vaupés, Vichada;Venezuela y Guayanas a S Brasil
1127;CHRYSOBALANACEAE;Licania;Licania laevigata;Prance;;;;Árbol;Nativa;No Evaluada;Rosero 914 (K);;Amazonia;120 m;120 m;Amazonas;C y O Amazonia y Surinam
1128;CHRYSOBALANACEAE;Licania;Licania lata;J.F.Macbr.;;Prance 1972a, Prance 1989, Prance 2001;;Arbolito, Árbol;Nativa;Preocupación Menor;García-Barriga 13863 (COL, US);;Amazonia;100 m;250 m;Amazonas, Caquetá;O Amazonia, Guayanas
1129;CHRYSOBALANACEAE;Licania;Licania latifolia;Hook.f.;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Árbol;Nativa;No Evaluada;;Esperada;Guayana y Serranía de La Macarena, Orinoquia;100 m;200 m;Arauca, Guainía;Guayana, Venezuela, Amazonia de Brasil
1130;CHRYSOBALANACEAE;Licania;Licania licaniiflora;(Sagot) S.F.Blake;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Árbol;Nativa;Casi Amenazada;van Dulmen 177 (K);;Amazonia;100 m;100 m;Amazonas, Caquetá;Guayanas y Amazonia de Colombia, Venezuela, Brasil y Perú
1131;CHRYSOBALANACEAE;Licania;Licania longistyla;(Hook.f.) Fritsch;;Prance 1972a, Prance 1989, Prance 2001;;Arbolito, Árbol;Nativa;Preocupación Menor;Schultes 14913 (COL, NY);;Amazonia, Orinoquia, Pacífico;50 m;220 m;Amazonas, Caquetá, Valle, Vaupés, Vichada;"E Colombia a Guayanas y NE Brasil; disyunta en Panamá y O Colombia"
1132;CHRYSOBALANACEAE;Licania;Licania macrocarpa;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Preocupación Menor;"Cuatrecasas 17740 (HT: F; IT: COL)";Tipo de Colombia;Amazonia, Pacífico;0 m;280 m;Amazonas, Chocó, Valle;"O Colombia y Ecuador; O Amazonia en Colombia, Ecuador y Perú"
1133;CHRYSOBALANACEAE;Licania;Licania maritima;Prance;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro;Duke 9659 (HT: NY);Tipo de Colombia;Pacífico;0 m;100 m;Chocó;O Colombia
1134;CHRYSOBALANACEAE;Licania;Licania megalophylla;Prance;;;;Árbol;Nativa;No Evaluada;Sánchez 1037 (MEDEL, MO);;Andes;1730 m;1730 m;Antioquia, Chocó;Cordillera Occidental de Colombia y Pacífico de NO Ecuador
1135;CHRYSOBALANACEAE;Licania;Licania micrantha;Miq.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Preocupación Menor;Gentry 40416 (COL, K, MO, NY);;Amazonia, Guayana y Serranía de La Macarena, Pacífico;0 m;300 m;Amazonas, Caquetá, Chocó, Córdoba, Guaviare, Valle, Vaupés, Vichada;N Suramérica
1136;CHRYSOBALANACEAE;Licania;Licania minuscula;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro;"Cuatrecasas 21546 (HT: F; IT: COL)";Tipo de Colombia;Pacífico;5 m;60 m;Chocó, Valle;Pacífico de Colombia
1137;CHRYSOBALANACEAE;Licania;Licania mollis;Benth.;;Prance 1972a, Prance 1989, Prance 2001;;Arbusto, Arbolito, Árbol;Nativa;Preocupación Menor;Cuatrecasas 7304 (COL, F, US);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;100 m;700 m;Amazonas, Caquetá, Guainía, Meta, Vaupés, Vichada;NO Amazonia y Llanos en Colombia, Brasil y Venezuela
1138;CHRYSOBALANACEAE;Licania;Licania octandra;(Schult.) Kuntze;;Prance 1972a, Prance 1989, Prance 2001;Licania octandra subsp. grandifolia Prance, Licania octandra subsp. octandra , Licania octandra subsp. pallida (Hook.f.) Prance;Arbolito, Árbol;Nativa;Preocupación Menor;Jaramillo 1280 (COL);;Amazonia, Guayana y Serranía de La Macarena, Pacífico;200 m;780 m;Amazonas, Antioquia, Caquetá, Córdoba, Meta;N Suramérica
1139;CHRYSOBALANACEAE;Licania;Licania orbicularis;Hook.f.;;;;Árbol;Nativa;No Evaluada;Cárdenas 20582 (COAH);;Guayana y Serranía de La Macarena;120 m;120 m;Guainía;E Colombia, S Venezuela, NO Brasil
1140;CHRYSOBALANACEAE;Licania;Licania parviflora;Benth.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Preocupación Menor;Gutiérrez 907 (COL, GH);;Amazonia, Guayana y Serranía de La Macarena, Orinoquia;50 m;400 m;Amazonas, Norte de Santander, Vaupés, Vichada;E Colombia, Venezuela y N y C Amazonia
1141;CHRYSOBALANACEAE;Licania;Licania parvifolia;Huber;;Prance 1972a, Prance 1989, Prance 2001;;Arbolito, Árbol;Nativa;No Evaluada;;Esperada;Guayana y Serranía de La Macarena;150 m;200 m;Guainía;Venezuela, Guyana y Amazonia de Brasil a Bolivia
1142;CHRYSOBALANACEAE;Licania;Licania parvifructa;Fanshawe & Maguire;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Preocupación Menor;Cabrera 2812 (COL);;Orinoquia;120 m;120 m;Vichada;Colombia a Guyana y N Brasil
1143;CHRYSOBALANACEAE;Licania;Licania pittieri;Prance;;Prance 2001;;Árbol;Nativa;En Peligro;Cuatrecasas 12551 (US);;Andes;1600 m;2200 m;Antioquia, Norte de Santander;Andes de N Colombia y Cordillera de la Costa en Venezuela
1144;CHRYSOBALANACEAE;Licania;Licania platypus;(Hemsl.) Fritsch;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro;Romero-Castañeda 1179 (COL, US);;Llanura del Caribe;0 m;100 m;Bolívar, Córdoba;S México a N Colombia
1145;CHRYSOBALANACEAE;Licania;Licania polita;Hook.f.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;No Evaluada;;Esperada;Guayana y Serranía de La Macarena;150 m;200 m;Vaupés;Guayanas y NO Amazonia en Brasil
1146;CHRYSOBALANACEAE;Licania;Licania pyrifolia;Griseb.;;Prance 1972a, Prance 1989, Prance 2001;;Arbolito, Árbol;Nativa;Datos Insuficientes;García-Barriga 18528 (COL, NY, US);;Orinoquia;150 m;350 m;Arauca, Casanare, Meta;Llanos de Colombia y Venezuela a Trinidad
1147;CHRYSOBALANACEAE;Licania;Licania reticulata;Prance;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;Casi Amenazada;Álvarez 446 (NY);;Amazonia;200 m;300 m;Amazonas, Caquetá;Amazonia de Colombia, Brasil y Perú
1148;CHRYSOBALANACEAE;Licania;Licania salicifolia;Cuatrec.;;Prance 1972a, Prance 1989, Prance 2001;;Árbol;Nativa;En Peligro Crítico;Espinal 4608 (MEDEL);Tipo de Colombia;Andes;2200 m;2400 m;Antioquia;N Cordillera Central
